id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
1519.0,Saison 88,Saison / Farmhouse Ale,12.003474595655875,,30.0,392,Santa Fe Brewing Company,Santa Fe,
,Black IPA,American Black Ale,12.000681844249035,0.071,95.0,392,Santa Fe Brewing Company,Santa Fe,NM
599.0,Santa Fe Irish Red Ale,Irish Red Ale,,0.045,,392,Santa Fe Brewing Company,Santa Fe,NM
307.0,Santa Fe Oktoberfest,Märzen / Oktoberfest,12.0,,,392,Santa Fe Brewing Company,Santa Fe,NM
305.0,Imperial Java Stout,Russian Imperial Stout,12.0,0.0771551784057788,,392,Santa Fe Brewing Company,Santa Fe,NM
304.0,Freestyle Pilsner,German Pilsener,12.001654843827897,0.055,,392,Santa Fe Brewing Company,Santa Fe,NM
217.0,Happy Camper IPA,American Ipa,12.0,0.066,,392,Santa Fe Brewing Company,Santa Fe,NM
1477.0,Oval Beach Blonde Ale,American Blonde Ale,16.0,0.05,,398,Saugatuck Brewing Company,Douglas,MI
1503.0,Oak Aged Cider,Cider,12.0,0.065,,394,Schilling & Company,Seattle,WA
1466.0,,Cider,12.0,0.065,,394,Schilling & Company,Seattle,WA
1245.0,schilling hard cider,Cider,12.0,0.065,,394,Schilling & Company,Seattle,WA
1324.0,Schlafly Yakima Wheat Ale,American Pale Wheat Ale,12.0,0.05,,428,Schlafly Brewing Company,Saint Louis,MO
1323.0,Schlafly Black Lager,Schwarzbier,12.0,0.05,,428,Schlafly Brewing Company,Saint Louis,MO
1078.0,Schlafly IPA,,12.0,0.045,29.97999745164828,428,Schlafly Brewing Company,Saint Louis,MO
1077.0,Schlafly American Brown Ale,American Brown Ale,,0.05,30.0,428,Schlafly Brewing Company,Saint Louis,MO
588.0,Schlafly Hefeweizen,Hefeweizen,12.0,0.041,16.0,428,Schlafly Brewing Company,,MO
,Schlafly Summer Lager,Munich Helles Lager,12.0,0.045,17.0,,Schlafly Brewing Company,Saint Louis,MO
815.0,sea dog wild blueberry wheat ale,Fruit / Vegetable Beer,12.0,0.0412325795825003,,502,,Portland,ME
1302.0,Blur India Pale Ale,American Ipa,12.0,0.074,60.00437657740201,432,Seabright Brewery,Santa Cruz,CA
1416.0,Dry Cider,Cider,16.0,0.065,,411,Seattle Cider Company,Seattle,WA
1415.0,Dry Hard Cider,Cider,16.0,0.065,,411,Seattle Cider Company,Seattle,WA
918.0,fRANKENLOU'S ipa,American Ipa,16.0,0.07,105.0,494,Seven Brides Brewery,Silverton,OR
917.0,Becky's Black Cat Porter,American Porter,16.0,0.07,55.0,494,Seven Brides Brewery,Silverton,OR
2250.0,,American Strong Ale,16.0,0.077,40.0,183,Seventh Son Brewing Company,Columbus,OH
1768.0,Stone Fort Brown Ale,English Brown Ale,16.0,0.053,20.0,183,Seventh Son Brewing Company,Columbus,OH
1767.0,Seventh Son Hopped Red Ale,American Amber / Red Ale,16.0,0.077,40.0,183,sEVENTH sON bREWING cOMPANY,Columbus,OH
1766.0,Humulus Nimbus Super Pale Ale,American Pale Ale (Apa),16.0,0.06,53.0,183,Seventh Son Brewing Company,Columbus,OH
1765.0,Golden Ratio IPA,American Ipa,16.0,0.07,68.0,183,Seventh Son Brewing Company,Columbus,OH
2368.0,Black Hop IPA,American Black Ale,12.0,,,130,Shebeen Brewing Company,Wolcott,CT
,aRCHER'S aLE (2004),English Pale Ale,12.0,0.05,,511,Sherwood Forest Brewers,Marlborough,MA
1539.0,Monkey Fist IPA,American Ipa,12.0,,65.0,385,Shipyard Brewing Company,Portland,ME
975.0,Shipyard Summer Ale,American Pale Wheat Ale,12.0,0.051,,385,Shipyard Brewing Company,Portland,
814.0,Pumpkinhead Ale,Pumpkin Ale,12.0,0.047,,385,Shipyard Brewing Company,Portland,ME
727.0,Shipyard Export,American Blonde Ale,12.008108659529736,,,385,,Portland,
2474.0,Nooner,German Pilsener,12.0,0.052,,83,Sierra Nevada Brewing Company,Chico,CA
2239.0,Torpedo,,12.0,0.072,65.0,83,Sierra Nevada Brewing Company,Chico,CA
1919.0,Yonder Bock,Maibock / Helles Bock,12.0,0.06,,83,,Chico,CA
1918.0,CANfusion Rye Bock,Rye Beer,12.0,0.06,,83,Sierra Nevada Brewing Company,Chico,CA
,Sierra Nevada Pale Ale,American Pale Ale (Apa),16.0,0.056,37.0,83,Sierra Nevada Brewing Company,Chico,CA
1338.0,,American Pale Wheat Ale,12.0,0.048,26.0,83,Sierra Nevada Brewing Company,Chico,CA
1295.0,Summerfest,Czech Pilsener,12.0,0.0449630500404733,,83,Sierra Nevada Brewing Company,Chico,CA
426.0,Torpedo,American Ipa,16.0,,65.0,83,Sierra Nevada Brewing Company,Chico,CA
400.0,,American Pale Ale (Apa),12.0,0.056,37.0,83,Sierra Nevada Brewing Company,Chico,CA
2353.0,Sietsema Red Label,Cider,16.0,0.069,,137,Sietsema Orchards and Cider Mill,Ada,MI
212.0,bear ass brown,American Brown Ale,12.0,0.042,,551,Silverton Brewery,Silverton,CO
161.0,,American Amber / Red Ale,12.0,0.06,,551,Silverton Brewery,Silverton,CO
160.0,Ice Pick Ale,American Ipa,12.0,0.068,,551,Silverton Brewery,Silverton,CO
2574.0,4Beans,Baltic Porter,12.0,0.1,52.0,46,Sixpoint Craft Ales,Brooklyn,NY
2479.0,Jammer,Gose,12.0,,16.0,46,sIXPOINT cRAFT aLES,Brooklyn,NY
2443.0,Abigale,Belgian Pale Ale,12.0,0.08,,46,Sixpoint Craft Ales,Brooklyn,NY
2266.0,Rad,Fruit / Vegetable Beer,16.0,0.032,7.0,46,Sixpoint Craft Ales,Brooklyn,NY
2090.0,Bengali,American Ipa,24.0,0.065,62.0,46,sIXPOINT cRAFT aLES,Brooklyn,
1962.0,Sensi Harvest,American Pale Ale (Apa),12.0,0.047,50.0,46,Sixpoint Craft Ales,Brooklyn,NY
1696.0,Hi-Res,American Double / Imperial Ipa,12.0,,111.0,46,Sixpoint Craft Ales,Brooklyn,NY
1608.0,Global Warmer,American Strong Ale,12.0,0.07,,46,Sixpoint Craft Ales,Brooklyn,NY
1591.0,,American Ipa,15.994328773435656,0.067,74.0,46,Sixpoint Craft Ales,Brooklyn,NY
1388.0,The Crisp,German Pilsener,16.0,0.054,42.0,46,sIXPOINT cRAFT aLES,Brooklyn,NY
1387.0,Sweet Action,,16.0,0.052,34.0,46,sIXPOINT cRAFT aLES,Brooklyn,NY
1386.0,Righteous Ale,Rye Beer,16.0,0.063,57.0,46,Sixpoint Craft Ales,Brooklyn,NY
1385.0,Bengali Tiger,American Ipa,,0.064,62.0,46,Sixpoint Craft Ales,Brooklyn,NY
1020.0,3Beans,Baltic Porter,12.0,0.099,85.0,,Sixpoint Craft Ales,Brooklyn,
778.0,Brownstone,American Brown Ale,,0.059,47.0,46,Sixpoint Craft Ales,Brooklyn,NY
630.0,Apollo,American Pale Wheat Ale,16.0,0.052,11.0,46,Sixpoint Craft Ales,Brooklyn,
629.0,Harbinger,Saison / Farmhouse Ale,16.0,0.049,35.0,46,Sixpoint Craft Ales,Brooklyn,NY
628.0,Resin,,12.0,0.091,103.0,46,Sixpoint Craft Ales,Brooklyn,NY
525.0,Diesel,American Stout,16.0,0.063,69.0,46,Sixpoint Craft Ales,Brooklyn,NY
512.0,Autumnation (2011-12) (2011),Pumpkin Ale,16.0,0.0722679089619278,48.0,46,Sixpoint Craft Ales,Brooklyn,NY
425.0,The Crisp (2011),German Pilsener,16.0,0.054,42.0,,Sixpoint Craft Ales,Brooklyn,NY
424.0,Sweet Action (2011),Cream Ale,16.0,,34.0,46,Sixpoint Craft Ales,Brooklyn,NY
,,Rye Beer,16.0,0.063,57.0,46,Sixpoint Craft Ales,Brooklyn,NY
422.0,Bengali Tiger (2011),American Ipa,16.0,0.064,62.0,46,Sixpoint Craft Ales,Brooklyn,NY
1942.0,Rudie Session IPA,American Ipa,12.004892960664783,0.045,,264,sKA bREWING cOMPANY,Durango,CO
1708.0,Taster's Choice,,12.0,0.074,,264,Ska Brewing Company,Durango,CO
1521.0,modus hoperandi,American Ipa,12.0,0.068,65.0,264,Ska Brewing Company,Durango,CO
1297.0,Estival Cream Stout,American Stout,,0.058,15.0,,Ska Brewing Company,Durango,CO
1192.0,Vernal Minthe Stout,American Stout,12.0,,,264,Ska Brewing Company,Durango,CO
1013.0,Hibernal Vinifera Stout,Foreign / Export Stout,12.0,0.08,,264,Ska Brewing Company,Durango,CO
774.0,Autumnal Molé Stout,American Stout,12.003787152381438,,,264,Ska Brewing Company,Durango,CO
386.0,Mexican Logger,American Pale Lager,12.0,,18.0,264,Ska Brewing Company,Durango,CO
70.0,True Blonde Ale,American Blonde Ale,12.0,0.053,,264,Ska Brewing Company,Durango,CO
69.0,Euphoria Pale Ale,American Pale Ale (Apa),12.0,0.061,,264,ska brewing company,Durango,CO
68.0,ESB Special Ale,Extra Special / Strong Bitter (Esb),12.0,0.057,58.0,264,Ska Brewing Company,Durango,CO
67.0,Modus Hoperandi,American Ipa,12.0,0.068,65.0,264,Ska Brewing Company,Durango,CO
1792.0,Iron Butt Red Ale,American Amber / Red Ale,12.0,0.0458144297863716,39.0,313,Slanted Rock Brewing Company,Meridian,ID
1609.0,Initial Point India Pale Ale,American Ipa,12.0,0.071,92.00357839889072,313,Slanted Rock Brewing Company,Meridian,ID
2537.0,Monkey Dancing On A Razor Blade,Belgian Ipa,24.0,0.085,,64,SlapShot Brewing Company,Chicago,IL
2536.0,tripel deke,Tripel,24.0,0.082,,64,SlapShot Brewing Company,Chicago,IL
30.0,Urban Wilderness Pale Ale,English Pale Ale,12.0,,,557,Sleeping Lady Brewing Company,Anchorage,AK
2305.0,hOMEFRONT ipa,American Ipa,12.0,0.06,70.0,163,Sly Fox Brewing Company,Phoenixville,PA
1588.0,Sly Fox Christmas Ale 2013,Winter Warmer,12.0,0.055,16.0,371,Sly Fox Brewing Company,Pottstown,PA
1363.0,gRISETTE,Grisette,12.0,0.056,25.0,371,Sly Fox Brewing Company,Pottstown,PA
1211.0,360° India Pale Ale,American Ipa,12.0,0.062,,371,Sly Fox Brewing Company,,PA
1123.0,Helles Golden Lager,Munich Helles Lager,12.006550548901728,0.049,18.0,371,Sly Fox Brewing Company,Pottstown,PA
926.0,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12.0,0.055,16.0,,Sly Fox Brewing Company,Pottstown,PA
894.0,Odyssey Imperial IPA,American Double / Imperial Ipa,11.99212191679933,0.084,90.0,371,Sly Fox Brewing Company,Pottstown,PA
166.0,oKTOBERFEST lAGER,,12.0,0.058,24.9929543276972,,Sly Fox Brewing Company,Pottstown,PA
24.0,113 IPA,American Ipa,12.0,0.07,113.0,371,Sly Fox Brewing Company,Pottstown,PA
23.0,Dunkel Lager,Munich Dunkel Lager,12.0,,21.0,371,,Pottstown,PA
22.0,Royal Weisse Ale,Hefeweizen,12.0,0.056,11.0,371,sLY fOX bREWING cOMPANY,Pottstown,PA
21.0,Pikeland Pils,German Pilsener,12.0,0.049,44.0,371,Sly Fox Brewing Company,Pottstown,PA
20.0,Phoenix Pale Ale,American Pale Ale (Apa),12.0,0.051,40.0,371,sLY fOX bREWING cOMPANY,,PA
2407.0,Rule G IPA,American Ipa,12.0,0.07,88.0,115,Smartmouth Brewing Company,Norfolk,VA
2406.0,Murphy's Law,American Amber / Red Ale,,0.058,35.0,115,Smartmouth Brewing Company,Norfolk,VA
2405.0,Alter Ego,Saison / Farmhouse Ale,12.0,0.062,33.0,115,Smartmouth Brewing Company,Norfolk,VA
2234.0,Monarch Pilsner,American Pilsner,12.0,0.05,,191,Snake River Brewing Company,Jackson,
,Snow King Pale Ale,American Pale Ale (Apa),12.0,0.0498718272595833,55.0,191,snake river brewing company,Jackson,WY
617.0,Zonker Stout,Foreign / Export Stout,12.0,0.054,36.0,191,Snake River Brewing Company,Jackson,WY
407.0,ob-1 organic ale,English Brown Ale,12.0,0.05,22.0,191,Snake River Brewing Company,Jackson,WY
406.0,sNAKE rIVER lAGER,Vienna Lager,12.0,0.05,18.0,191,Snake River Brewing Company,Jackson,WY
402.0,Snake River Pale Ale,American Pale Ale (Apa),,0.052,32.0,,Snake River Brewing Company,Jackson,WY
393.0,Pako’s EyePA,American Ipa,12.0,0.068,60.0,191,Snake River Brewing Company,Jackson,WY
1798.0,thanksgiving ale,Kölsch,,0.05,,309,Sockeye Brewing Company,Boise,
1655.0,Double Dagger Imperial IPA,American Double / Imperial Ipa,12.0,0.0873154290314868,,309,Sockeye Brewing Company,Boise,ID
1596.0,Dagger Falls IPA,American Ipa,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1595.0,Dagger Falls IPA,American Ipa,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1482.0,Socktoberfest,Märzen / Oktoberfest,16.0,0.06,,,Sockeye Brewing Company,Boise,ID
1447.0,Hopnoxious Imperial IPA,,12.0,0.079,,309,Sockeye Brewing Company,Boise,ID
1425.0,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12.0,0.099,,309,Sockeye Brewing Company,Boise,ID
1424.0,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16.0,0.055,,309,Sockeye Brewing Company,Boise,ID
1298.0,Sockeye Belgian Style Summer Ale,Witbier,16.0,0.040903254791962,,309,Sockeye Brewing Company,Boise,ID
1181.0,Sockeye Maibock,Maibock / Helles Bock,12.0,0.064,,309,Sockeye Brewing Company,Boise,ID
1160.0,,American Barleywine,11.997223824635718,0.1039510666948486,100.0,,Sockeye Brewing Company,Boise,ID
1152.0,Galena Golden,American Blonde Ale,12.0,0.043,,309,Sockeye Brewing Company,Boise,ID
1151.0,,American Pale Ale (Apa),12.0,0.052,32.0,309,Sockeye Brewing Company,Boise,ID
1150.0,Woolybugger Wheat,American Pale Wheat Ale,12.0,0.046,12.0,309,Sockeye Brewing Company,Boise,ID
1076.0,Power House Porter,American Porter,12.0,0.057,,,Sockeye Brewing Company,Boise,ID
995.0,Winterfest,American Strong Ale,16.0,0.084,90.0,309,Sockeye Brewing Company,Boise,ID
879.0,Dagger Falls IPA,American Ipa,12.0,0.063,100.0,309,Sockeye Brewing Company,Boise,ID
1972.0,LuckenBock,Bock,16.0,0.07,18.0,257,South Austin Brewery,South Austin,TX
1971.0,Texas Pale Ale (TPA),American Ipa,16.0,0.055,40.0,257,South Austin Brewery,South Austin,TX
1970.0,6 String Saison,Saison / Farmhouse Ale,16.0,0.08,,257,,South Austin,TX
1969.0,Kol' Beer,Kölsch,16.0,0.05,22.0,257,South Austin Brewery,South Austin,TX
2024.0,Montauk Light,Light Lager,12.0,0.035,,249,Southampton Publick House,Southampton,NY
1283.0,nA zDRAVÍ pILSNER,Czech Pilsener,16.0,0.048,32.0,436,Southern Oregon Brewing Company,Medford,OR
1282.0,Nice Rack IPA,American Ipa,16.0,0.055,65.0,436,Southern Oregon Brewing Company,Medford,OR
,2014 IPA Cicada Series,American Ipa,16.0,0.075,72.0,,Southern Prohibition Brewing Com...,,MS
2346.0,Sinister Minister Black IPA,American Ipa,16.012783105855835,0.077,65.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
2320.0,Jack the Sipper,Extra Special / Strong Bitter (Esb),12.00446006880698,0.053,45.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
2297.0,dEVIL'S hARVEST eXTRA pALE aLE,American Pale Ale (Apa),12.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
2296.0,Suzy B Dirty Blonde Ale,American Blonde Ale,12.0,0.05,20.00945080433549,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1745.0,Mississippi Fire Ant,American Amber / Red Ale,16.0,0.08,,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1120.0,Hipster Breakfast,Oatmeal Stout,16.0,0.058,40.0,133,southern prohibition brewing com...,Hattiesburg,MS
1118.0,Suzy B Dirty Blonde Ale,American Blonde Ale,16.0,0.05,20.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
1117.0,dEVIL'S hARVEST eXTRA pALE aLE,American Pale Ale (Apa),16.0,0.058,60.0,133,Southern Prohibition Brewing Com...,Hattiesburg,MS
2387.0,Pine Belt Pale Ale,American Pale Ale (Apa),12.0,0.065,45.0,118,Southern Star Brewing Company,Conroe,TX
2267.0,Walloon,Saison / Farmhouse Ale,12.0,0.055,,118,Southern Star Brewing Company,Conroe,TX
1740.0,Le Mort Vivant,Bière De Garde,12.0,0.069,23.0,118,Southern Star Brewing Company,Conroe,
1728.0,Red Cockaded Ale,American Double / Imperial Ipa,12.0,0.085,110.0,118,sOUTHERN sTAR bREWING cOMPANY,Conroe,TX
1497.0,Valkyrie Double IPA,American Double / Imperial Ipa,12.0,0.092,,118,Southern Star Brewing Company,Conroe,TX
1011.0,Red Cockaded Ale (2013),American Double / Imperial Ipa,12.0,0.085,109.98619158767625,118,Southern Star Brewing Company,Conroe,TX
1010.0,Old Potentate,Old Ale,12.0,0.072,40.0,118,Southern Star Brewing Company,Conroe,TX
856.0,Bombshell Blonde,,16.0,0.05,20.0,,Southern Star Brewing Company,Conroe,TX
853.0,PRO-AM (2012) (2012),American Double / Imperial Ipa,12.0,0.099,100.0,118,Southern Star Brewing Company,Conroe,TX
691.0,,Saison / Farmhouse Ale,12.0,0.055,,118,Southern Star Brewing Company,Conroe,TX
555.0,Le Mort Vivant (2011),Bière De Garde,12.0,0.069,,118,sOUTHERN sTAR bREWING cOMPANY,Conroe,TX
46.0,Buried Hatchet Stout,Foreign / Export Stout,12.0,0.083,50.0,118,Southern Star Brewing Company,Conroe,TX
45.0,Pine Belt Pale Ale,American Pale Ale (Apa),16.0,0.065,45.0,118,Southern Star Brewing Company,Conroe,
44.0,Bombshell Blonde,American Blonde Ale,12.0,0.05,20.0,118,southern star brewing company,Conroe,TX
2486.0,Baby Daddy Session IPA,American Ipa,12.0,0.047,35.0,78,Speakasy Ales & Lagers,San Francisco,CA
763.0,Hopluia (2004),English India Pale Ale (Ipa),16.0,,,508,Spilker Ales,,NE
2271.0,Ball & Chain (2014),American Pale Ale (Apa),16.0,0.058,,175,Spiteful Brewing Company,Chicago,IL
2206.0,Bitter Biker Double IPA,American Double / Imperial Ipa,,0.096,,175,Spiteful Brewing Company,Chicago,IL
2136.0,God Damn Pigeon Porter,American Porter,16.0,0.082,,175,Spiteful Brewing Company,Chicago,IL
2135.0,Working for the Weekend,American Double / Imperial Ipa,16.0,0.0759861173366496,,175,Spiteful Brewing Company,Chicago,IL
2134.0,Angry Adam,American Amber / Red Ale,16.0,0.06,,175,Spiteful Brewing Company,Chicago,IL
2109.0,Freedom Fries,American Stout,16.0,0.055,,175,Spiteful Brewing Company,Chicago,IL
1821.0,Bitter Biker Double IPA,American Double / Imperial Ipa,12.0,0.096,,175,Spiteful Brewing Company,Chicago,IL
1820.0,Ghost Bike Pale Ale,American Pale Ale (Apa),16.0,0.073,,175,Spiteful Brewing Company,Chicago,IL
1819.0,Spiteful IPA,American Ipa,12.0,0.062,,175,Spiteful Brewing Company,Chicago,IL
1634.0,Alley Time,American Pale Ale (Apa),12.0,0.06,,,Spiteful Brewing Company,Chicago,IL
1633.0,Fat Badger,Irish Red Ale,12.0,0.058,,175,Spiteful Brewing Company,Chicago,IL
,In the Weeds,American Pale Wheat Ale,12.0,0.055,,175,Spiteful Brewing Company,Chicago,IL
855.0,Special Amber,Vienna Lager,12.0,0.05,22.0,498,Sprecher Brewing Company,Glendale,WI
445.0,Special Amber,Vienna Lager,12.0,0.05,22.0,498,Sprecher Brewing Company,Glendale,WI
1587.0,,American Pale Ale (Apa),12.0,0.056,,372,Spring House Brewing Company,Conestoga,PA
2242.0,Gunga Din,Cider,16.0,0.052,,186,St. Julian Winery,Paw Paw,MI
1544.0,sTARR pILS,German Pilsener,12.0,0.042,20.0,383,Starr Hill Brewery,Crozet,VA
1205.0,Northern Lights India Pale Ale,American Ipa,16.0,0.065,52.0,,Starr Hill Brewery,,VA
369.0,Festie,Märzen / Oktoberfest,12.0,0.048,12.0,383,Starr Hill Brewery,Crozet,VA
368.0,Northern Lights India Pale Ale,American Ipa,12.0,0.065,52.0,383,,Crozet,VA
2386.0,Third Eye Enlightened Pale Ale,American Pale Ale (Apa),12.0,0.065,65.0,119,Steamworks Brewing Company,Durango,CO
,Colorado Kölsch,Kölsch,,0.049,17.0,119,Steamworks Brewing Company,Durango,CO
91.0,Steam Engine Lager,American Amber / Red Lager,12.0,0.057,25.0,119,Steamworks Brewing Company,Durango,CO
90.0,Third Eye Pale Ale,American Ipa,11.998507194815843,0.065,65.0,119,Steamworks Brewing Company,Durango,CO
2366.0,Point Special (Current),American Adjunct Lager,12.0,0.047,,131,Stevens Point Brewery,Stevens Point,WI
2365.0,Point Special,American Adjunct Lager,12.0,0.047,9.0,131,stevens point brewery,Stevens Point,WI
2270.0,Point Cascade Pale Ale (2013),American Pale Ale (Apa),12.0,0.0757917341969346,33.0,131,Stevens Point Brewery,Stevens Point,WI
2228.0,Point Special,American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
2151.0,Onyx Black Ale,American Black Ale,12.0,0.052,9.0,131,,Stevens Point,WI
2150.0,Beyond The Pale IPA,American Ipa,12.0,0.063,64.0,131,Stevens Point Brewery,Stevens Point,WI
2122.0,Point Special (2013),American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
2121.0,Point Special (2012),American Adjunct Lager,12.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
2115.0,Point Special Lager,American Adjunct Lager,16.0,0.047,9.0,131,Stevens Point Brewery,Stevens Point,WI
1450.0,St. Benedict's Winter Ale,Winter Warmer,12.0,0.062,,131,Stevens Point Brewery,Stevens Point,WI
1357.0,Point Oktoberfest,Märzen / Oktoberfest,16.0,0.057,15.0,131,Stevens Point Brewery,Stevens Point,WI
1225.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,,0.052,7.0,131,Stevens Point Brewery,Stevens Point,
816.0,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Stevens Point,WI
772.0,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12.0,0.05,7.0,131,sTEVENS pOINT bREWERY,Stevens Point,WI
684.0,Drop Dead Blonde,American Blonde Ale,12.0,0.035,,131,Stevens Point Brewery,Stevens Point,WI
650.0,tHREE kINGS aLE,Kölsch,12.0,0.049,13.0,131,Stevens Point Brewery,Stevens Point,WI
456.0,Point Oktoberfest,Märzen / Oktoberfest,,0.057,15.0,131,Stevens Point Brewery,Stevens Point,WI
357.0,2012 Black Ale,American Brown Ale,12.0,0.054,32.0,131,Stevens Point Brewery,Stevens Point,WI
141.0,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12.0,0.05,7.0,131,Stevens Point Brewery,Stevens Point,WI
140.0,pOINT cASCADE pALE aLE,American Pale Ale (Apa),12.0,0.054,,131,Stevens Point Brewery,Stevens Point,WI
139.0,Point Amber Classic,American Amber / Red Lager,12.0,0.047,14.0,131,Stevens Point Brewery,,WI
138.0,Point Special Lager,American Adjunct Lager,12.0,0.047,9.0,,Stevens Point Brewery,Stevens Point,WI
953.0,Wisco Disco,American Amber / Red Ale,16.0,0.0390046358279346,31.0,486,Stillmank Beer Company,Green Bay,WI
1983.0,Brontide,American Black Ale,12.0,0.05,,255,Stillwater Artisanal Ales,Baltimore,MD
1631.0,brontide,,12.0,0.05,,255,stillwater artisanal ales,Baltimore,MD
1344.0,Classique,Saison / Farmhouse Ale,12.0,0.045,,255,Stillwater Artisanal Ales,Baltimore,MD
922.0,Sunsplash Golden Ale (2004),American Blonde Ale,12.0,0.045,,492,,Portland,ME
1410.0,Sand Island Lighthouse,Kölsch,12.0,0.051,25.0,412,Straight to Ale,Huntsville,AL
925.0,,Milk / Sweet Stout,12.0,0.05,30.0,412,Straight to Ale,Huntsville,AL
637.0,Monkeynaut IPA,American Ipa,12.0,0.072,70.0,412,Straight to Ale,Huntsville,AL
2369.0,Straub Beer (Current),American Adjunct Lager,12.0,0.05,,,Straub Brewery,St Mary'S,PA
2233.0,American Lager,American Adjunct Lager,12.0,0.041,,129,Straub Brewery,St Mary'S,
2232.0,American Amber,American Amber / Red Lager,12.006602519179964,0.041,8.0,129,Straub Brewery,St Mary'S,PA
2231.0,American Light,Light Lager,12.0,0.032,13.0,129,Straub Brewery,St Mary'S,PA
2352.0,Extra Pale Ale,American Pale Ale (Apa),12.0,0.053,49.0,138,Summit Brewing Company,St Paul,MN
2549.0,Make It So,Extra Special / Strong Bitter (Esb),11.981795620276324,0.053,39.98154393817146,58,Summit Brewing Company,St. Paul,MN
2473.0,Hopvale Organic Ale,American Pale Ale (Apa),16.0,0.047,55.0,58,Summit Brewing Company,St. Paul,MN
2415.0,Unchained #18 Hop Silo,American Double / Imperial Ipa,16.0,0.0787042475471937,100.0,58,Summit Brewing Company,St. Paul,MN
2605.0,Tip Off,Altbier,16.0,0.052,29.0,25,Sun King Brewing Company,Indianapolis,IN
2215.0,Java Mac,Scottish Ale,16.0,0.054,,25,sun king brewing company,Indianapolis,IN
2164.0,Cowbell,American Porter,16.0,0.054,23.0,25,Sun King Brewing Company,Indianapolis,IN
2085.0,Hop Up Offa That Brett (2014),Belgian Pale Ale,16.0,0.058,20.0,25,Sun King Brewing Company,Indianapolis,IN
2084.0,PV Muckle (2013),Scotch Ale / Wee Heavy,16.0,0.083,23.0,25,Sun King Brewing Company,Indianapolis,IN
2083.0,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16.0,0.099,36.0,25,Sun King Brewing Company,,IN
2082.0,Whip Fight,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25,Sun King Brewing Company,Indianapolis,IN
2081.0,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,,0.053,23.0,25,sun king brewing company,Indianapolis,IN
2001.0,Fistful Of Hops Red,American Ipa,16.0,0.064,75.0,,Sun King Brewing Company,Indianapolis,IN
2000.0,,American Ipa,16.0,0.063,75.0,25,sUN kING bREWING cOMPANY,,IN
1999.0,Fistful Of Hops Blue,American Ipa,16.0,0.064,75.0,25,Sun King Brewing Company,Indianapolis,IN
1996.0,,American Ipa,16.0,0.064,75.0,25,Sun King Brewing Company,Indianapolis,IN
1948.0,30 Min Coma,Belgian Ipa,16.0,,,25,Sun King Brewing Company,Indianapolis,IN
1656.0,Wee Muckle,Scotch Ale / Wee Heavy,16.0,0.09,30.0,25,Sun King Brewing Company,Indianapolis,IN
1599.0,,Extra Special / Strong Bitter (Esb),16.0,0.065,55.0,25,Sun King Brewing Company,Indianapolis,IN
1420.0,Grapefruit Jungle (GFJ),American Ipa,16.0,0.075,,25,sun king brewing company,Indianapolis,IN
1389.0,Osiris Pale Ale,American Pale Ale (Apa),16.0,0.056,50.0,25,Sun King Brewing Company,Indianapolis,IN
1367.0,,Russian Imperial Stout,16.0,,75.0,25,sun king brewing company,Indianapolis,IN
1366.0,Stupid Sexy Flanders,Flanders Oud Bruin,16.0,0.063,23.0,25,Sun King Brewing Company,Indianapolis,IN
1347.0,Bourbon Barrel Cowbell,,16.0,,,25,Sun King Brewing Company,Indianapolis,IN
1314.0,Popcorn Pilsner,German Pilsener,16.0,0.054,,25,Sun King Brewing Company,Indianapolis,IN
1128.0,Ring of Dingle,Irish Dry Stout,16.0,0.071,27.0,25,Sun King Brewing Company,Indianapolis,IN
1127.0,Bourbon Barrel Wee Mac,Scottish Ale,16.0,0.054,23.0,,Sun King Brewing Company,Indianapolis,IN
1049.0,Bourbon Barrel Johan,English Barleywine,16.0,0.099,,25,Sun King Brewing Company,Indianapolis,IN
934.0,The Deuce,American Brown Ale,16.0,0.07,,25,Sun King Brewing Company,Indianapolis,IN
